탄수화물,생선초밥(광어),77.5474007
탄수화물,생선초밥(모듬),76.43118841
탄수화물,소고기국밥,42.6
탄수화물,소고기김밥,62.51782394
탄수화물,송이덮밥,95.60091607
탄수화물,숯불갈비 삼각김밥,32.54744808
탄수화물,알밥,116.777116
탄수화물,약초비빔밥(산청),80.2
탄수화물,연어롤,74.3176058
탄수화물,연어초밥,71.03737297
탄수화물,오곡밥,82.3213172
탄수화물,오므라이스,112.4524633
탄수화물,오징어덮밥,107.3120684
탄수화물,유부초밥,82.30778311
탄수화물,육회비빔밥,96.18468976
탄수화물,자장밥,120.0568731
탄수화물,잡채밥,159.4694872
탄수화물,잡탕밥,104.936549
탄수화물,장어덮밥,97.35132423
탄수화물,장어초밥,80.68072262
탄수화물,제육덮밥,115.4832813
탄수화물,짬뽕밥,110.8503003
탄수화물,참치김밥,61.21177003
탄수화물,참치덮밥,102.9313512
탄수화물,참치마요네즈 삼각김밥,31.95287736
탄수화물,충무김밥,109.1561133
탄수화물,치즈김밥,64.75719988
탄수화물,카레라이스,126.0101916
탄수화물,캘리포니아롤,89.22660137
탄수화물,콩나물국밥(전주),71.1
탄수화물,한치초밥,77.92342681
탄수화물,해물덮밥,100.4494289
탄수화물,해물볶음밥,90.45878545
탄수화물,회덮밥,103.2995104
탄수화물,감자볶음,8.4
탄수화물,건새우볶음,5.709369604
탄수화물,김치볶음,18
탄수화물,깻잎나물볶음,11.5
탄수화물,낙지볶음,21.67211551
탄수화물,느타리버섯볶음,11.7
탄수화물,돼지고기볶음,18.21011697
탄수화물,돼지껍데기볶음,24.5
탄수화물,두부김치,14.07910477
탄수화물,떡볶이,60.48453077
탄수화물,라볶이,49.40364994
탄수화물,머위나물볶음,7.6
탄수화물,멸치풋고추볶음,3.406055631
탄수화물,미역줄기볶음,5
탄수화물,소세지볶음,31.8
탄수화물,순대볶음,76.7
탄수화물,양송이버섯볶음,11
탄수화물,어묵볶음,42.4
탄수화물,오리불고기,23.9
탄수화물,오삼불고기,20.5
탄수화물,오징어볶음,25.1
탄수화물,오징어채볶음,8.282941504
탄수화물,잔멸치볶음,5.248741374
탄수화물,주꾸미볶음,22.82494406
탄수화물,표고버섯볶음,15.8
탄수화물,해물볶음,32.2
탄수화물,곰보빵,42.15716576
탄수화물,꽈배기,30.69532769
탄수화물,마늘빵,40.21750315
탄수화물,만주,46.80302845
탄수화물,머핀,69.28870616
탄수화물,모닝빵,36.43664552
탄수화물,버터크림빵,27.73647655
탄수화물,베이글,68.65514217
탄수화물,불고기버거,52.5
탄수화물,불고기피자,61.2
탄수화물,생크림케이크,27.59128372
탄수화물,참치샌드위치,36.5
탄수화물,찹쌀도우넛,39.95178124
탄수화물,채소고로케,31.18745595
탄수화물,초콜릿케이크,43.59723736
탄수화물,치즈케이크,28.6383703
탄수화물,치즈피자,71.2
탄수화물,치킨버거,52.8
탄수화물,카스텔라,36.2813907
탄수화물,콤비네이션피자,64.9
탄수화물,페이스트리빵,32.51569669
탄수화물,페퍼로니피자,70.3
탄수화물,포테이토피자,71.6
탄수화물,햄버거,54.6
탄수화물,햄치즈샌드위치,49.65029442
탄수화물,수정과,20.33652693
탄수화물,식혜,24.31851952
탄수화물,간장게장,12.83854449
탄수화물,간장마늘쫑장아찌,5.4
탄수화물,고추장마늘쫑장아찌,10.5
탄수화물,고추장아찌,3.949638754
탄수화물,깻잎장아찌,6.878199852
탄수화물,마늘장아찌,2.9627308
탄수화물,매실장아찌,17.43226523
탄수화물,무장아찌,5.029017882
탄수화물,양념게장,42.05322844
탄수화물,양파장아찌,3.8
탄수화물,오이지,2.1
탄수화물,계적,0
탄수화물,낙지꼬지,2.827984057
탄수화물,돔베기적,0
탄수화물,소고기산적,7.33133664
탄수화물,소라산적,6.451173198
탄수화물,오징어산적,3.603425384
탄수화물,홍어적,0
탄수화물,홍합산적,10.5760051
탄수화물,가자미전,6.914760853
탄수화물,감자전,55.2
탄수화물,고추전,17.00984721
탄수화물,굴전,14.5
탄수화물,김치전,34.48832191
탄수화물,깻잎전,14.54297782
탄수화물,녹두빈대떡,20.93366785
탄수화물,달걀말이,2.6
탄수화물,동그랑땡(육원전),12.68086013
탄수화물,동태전,10.53565503
탄수화물,두부부침,4.6
탄수화물,두부전,7.499360012
탄수화물,미나리전,34.22663674
탄수화물,배추전,35.51514943
탄수화물,버섯전,16.19425936
탄수화물,부추전,37.37729213
탄수화물,야채전,21.6
탄수화물,파전,34.80663642
탄수화물,해물파전,30.06604473
탄수화물,햄부침,11.3
탄수화물,호박부침개,10.1
탄수화물,호박전,16.09580633
탄수화물,화양적,21.34658023
탄수화물,가자미조림,21.5
탄수화물,갈치조림,5.302321674
탄수화물,고등어조림,9
탄수화물,고추조림,13.4
탄수화물,꽁치조림,7.9
탄수화물,동태조림,17.4
탄수화물,돼지고기메추리알장조림,3.371992598
탄수화물,두부조림,2.859907915
탄수화물,땅콩조림,7.721065198
탄수화물,북어조림,17.14325421
탄수화물,소고기메추리알장조림,2.882616694
탄수화물,연근조림,18.06308463
탄수화물,우엉조림,15.82686472
탄수화물,조기조림,12.8
탄수화물,콩조림,7.817786751
탄수화물,게살죽,107.3463266
탄수화물,깨죽,79.30545447
탄수화물,닭죽(성남),98.9
탄수화물,백합죽(부안),84.7
탄수화물,소고기버섯죽,109.0261098
탄수화물,어죽(영동),100.8
탄수화물,잣죽,155.2752186
탄수화물,전복죽,114.3123866
탄수화물,참치죽,104.5663195
탄수화물,채소죽,107.9
탄수화물,팥죽,97.80338728
탄수화물,호박죽,89.38612165
탄수화물,고등어찌개,25.6
탄수화물,김치찌개,11.9285898
탄수화물,꽁치찌개,12.2
탄수화물,동태찌개,10.43634602
탄수화물,된장찌개,13.45410108
탄수화물,두부전골,17.1
탄수화물,버섯찌개,15.4
탄수화물,부대찌개,47.34440992
탄수화물,부대찌개(의정부),39.7
탄수화물,새우젓두부찌개,7.2
탄수화물,소곱창전골,29.2
탄수화물,쇠고기전골,14.3
탄수화물,순두부찌개,7.619605428
탄수화물,청국장찌개,10.41386146
탄수화물,콩비지찌개,17.86869957
